oid,delta_mag_fid_1,delta_mjd_fid_1,positive_fraction_1,delta_mag_fid_2,delta_mjd_fid_2,positive_fraction_2,MHPS_ratio_1,MHPS_low_1,MHPS_high_1,MHPS_ratio_2,MHPS_low_2,MHPS_high_2,GP_DRW_sigma_1,GP_DRW_tau_1,GP_DRW_sigma_2,GP_DRW_tau_2,Psi_CS_1,Psi_eta_1,Psi_CS_2,Psi_eta_2,Harmonics_mag_1_1,Harmonics_mag_2_1,Harmonics_mag_3_1,Harmonics_mag_4_1,Harmonics_mag_5_1,Harmonics_mag_6_1,Harmonics_mag_7_1,Harmonics_phase_2_1,Harmonics_phase_3_1,Harmonics_phase_4_1,Harmonics_phase_5_1,Harmonics_phase_6_1,Harmonics_phase_7_1,Harmonics_mse_1,Harmonics_mag_1_2,Harmonics_mag_2_2,Harmonics_mag_3_2,Harmonics_mag_4_2,Harmonics_mag_5_2,Harmonics_mag_6_2,Harmonics_mag_7_2,Harmonics_phase_2_2,Harmonics_phase_3_2,Harmonics_phase_4_2,Harmonics_phase_5_2,Harmonics_phase_6_2,Harmonics_phase_7_2,Harmonics_mse_2,Power_rate_1/4,Power_rate_1/3,Power_rate_1/2,Power_rate_2,Power_rate_3,Power_rate_4,Amplitude_1,AndersonDarling_1,Autocor_length_1,Beyond1Std_1,Con_1,Gskew_1,Meanvariance_1,MedianAbsDev_1,MedianBRP_1,PairSlopeTrend_1,PercentAmplitude_1,Q31_1,Rcs_1,Skew_1,SmallKurtosis_1,Std_1,StetsonK_1,Pvar_1,ExcessVar_1,SF_ML_amplitude_1,SF_ML_gamma_1,IAR_phi_1,LinearTrend_1,Amplitude_2,AndersonDarling_2,Autocor_length_2,Beyond1Std_2,Con_2,Gskew_2,Meanvariance_2,MedianAbsDev_2,MedianBRP_2,PairSlopeTrend_2,PercentAmplitude_2,Q31_2,Rcs_2,Skew_2,SmallKurtosis_2,Std_2,StetsonK_2,Pvar_2,ExcessVar_2,SF_ML_amplitude_2,SF_ML_gamma_2,IAR_phi_2,LinearTrend_2
ZTF19aapdkza,0.2882159999999985,23.959594899781223,1.0,0.8595369999999996,26.97978009982762,1.0,,,,4.08121919631958,0.1469961255788803,0.03601770102977753,2.3635580680487547e-07,3.0966355990141623,0.07555816520073225,4.5812101600586885,0.4267105176770844,3.520460203641144,0.31170414213700515,2.746338666171837,2.9119835574109363,1.9438624150741328,1.1278669118969575,5.668467369728924,4.766250891492614,2.0719911152016404,3.0837802620537302,3.6082161807832405,5.229201880722641,0.05006555481531194,0.05288928554663741,4.498701825623456,4.354681196669549,7.573064690121713e-29,5.725724318868851,1.7976747907525426,1.597056198449847,1.4842439629430604,3.1855071157340507,1.4744840025448487,5.818764569466273,0.9456976765883534,1.8477391118180417,4.887827889300853,4.629842896697486,2.866096994495596,1.821437017300454,1.3042500299654063e-28,0.0006450405344367027,0.0018898489652201533,0.010685496032238007,8.065847941907123e-05,7.850521797081456e-05,0.00019285544112790376,,,,,,,,,,,,,,,,,,,,,,,,0.4297684999999998,0.4059638016325515,1.0,0.16666666666666666,0.0,0.3007340000000056,0.016431352095915466,0.25917449999999853,0.0,0.03333333333333333,0.03092553843513082,0.47166774999999816,0.44482773752089017,0.45928061313566976,1.3114494988914585,0.30925229790451364,0.8869289444056813,0.9999989673575381,0.00022071069649253657,0.16374541049094665,-0.24726357610768662,0.8632625251772003,-0.010626892457778933
ZTF19aapeime,0.9961680000000008,25.150416599593882,1.0,2.046548999999999,55.93932870030403,1.0,1.2694461345672607,0.05868612602353096,0.046229708939790726,96.75582885742188,5.762986660003662,0.059562165290117264,0.10175304247679862,11.723098773409255,0.8605393577950521,99.48828261110685,0.3690722740988542,0.3877985395256966,0.3702257154107249,0.683111586263215,7263303.677482245,31595489.6170132,9020634.633054353,33056251.49655742,37048684.88934988,16178988.330432026,2706614.168323996,3.2221290085657857,3.226114480968464,0.16378905427022872,0.1942547834988826,0.22722975840073012,0.26005344857240686,2.5873131303941955e-13,7.372988121756776,1.0331404292029724,5.7876831119213215,6.895891840351929,5.612466499998063,5.241459504436286,4.099020229923778,4.410900571417683,1.1923289213999047,1.552278773708494,3.5775966858814865,3.379723639019985,5.690780276364389,1.0711468915452987e-24,0.043532732874155045,0.14142869412899017,0.09129000455141068,0.8416101336479187,0.8153743147850037,0.796603262424469,0.4980840000000004,0.9990184435470739,3.0,0.18181818181818182,0.0,0.4082699999999946,0.013718059675952203,0.1658590000000011,0.36363636363636365,-0.3,0.03654637845181403,0.33686850000000135,0.36907227409884313,1.2356405499609278,2.1787424751096696,0.2640848067042418,0.7528611771930022,0.9999798790509641,0.00011977124676945077,6.218632282083743,0.886669542504562,0.9002692834593157,0.022365875891406654,1.0232744999999994,0.9999985105693445,3.0,0.2222222222222222,0.0,1.3100570000000005,0.03286079987571901,0.23275999999999897,0.3333333333333333,-0.23333333333333334,0.09276800026531941,0.45925399999999783,0.3702257154107269,1.5619635252673816,3.0333732793638077,0.6006677018178482,0.7602701044656492,1.0,0.0010598619497956777,7.381876878035309,0.8236035359695257,0.9783275124525299,0.03385538355599651
ZTF19aapemqu,1.4039099999999998,19.91931710021163,1.0,1.7120800000000003,55.91423609993217,1.0,105.46825408935547,2.5435917377471924,0.024117130786180496,160.0259552001953,11.018634796142578,0.06885530054569244,0.30263808375628853,10.735960489942935,0.3995484333499091,38.52012118733251,0.4928100141487442,0.981601901892622,0.26546664055759606,2.068382580787843,3.91481441179108,6.521812387027007,2.5571281621956983,2.753039844079724,2.127778488225667,3.1320715540327884,2.2656934182973427,0.5204939685373731,6.064462291970453,1.4655082566204642,5.33489074305392,3.488712402311009,5.24572284477469,6.941975965944904e-29,0.5071573752153851,4.043041448249119,4.3895580435013795,2.032560847512056,5.029360914596001,4.624461674135581,1.4751116930777275,2.0977304016696348,1.2180473055688523,0.41220500596596477,2.3169661529158905,4.227429763980936,2.6598920253008647,1.80311064050517e-28,0.0008276405860669911,0.0008276405860669911,0.0008276405860669911,4.834702122025192e-05,0.000417187693528831,0.0003340969851706177,,,,,,,,,,,,,,,,,,,,,,,,0.8560400000000001,0.8465425335908368,2.0,0.2857142857142857,0.0,0.8624259999999992,0.03368991223693035,0.3521789999999996,0.14285714285714285,0.06666666666666667,0.06843329142551595,1.0017964999999975,0.44161111204888914,0.5972141974759548,0.20336039815597218,0.6423281415675896,0.8650173663572911,1.0,0.0010815352476846955,6.838151286076203,0.8345663124187143,0.9773377547323594,0.028249486810078942
ZTF19aapfktd,2.5341130000000014,55.918888899970625,1.0,1.6839019999999998,55.938865700263705,1.0,34.709354400634766,9.87310791015625,0.2844509184360504,1513.188720703125,10.7995023727417,0.00713691720739007,0.8792934826376815,20.582987487299164,0.30240819876983865,25.257072281201122,0.4378872423723572,0.3971784761292619,0.44767940673498985,0.26723025261504607,3.65390477643332,1.9387569093975885,2.02485077191889,7.130172203613505,1.0909497761654252,2.176762422755855,3.2542187297068494,0.032070949051821174,0.572756786548422,4.171667584431478,3.6818747488466292,1.3806232034666168,6.0122228803769,1.0908819375056277e-28,1.3279375826527742,3.0203174829877226,4.324699752286342,3.1509111781806367,0.47270983335743216,6.5281026088313725,2.2415072341604483,5.3465450858640375,5.227254879827843,4.725380972230893,4.298970363852252,0.7429489833447747,3.339888373407721,4.5753932502818685e-29,0.05203622952103615,0.08969481289386749,0.035252343863248825,0.5003664493560791,0.44781431555747986,0.41943359375,1.2670565000000007,0.9866536121339005,2.0,0.42857142857142855,0.0,1.0841549999999955,0.04467503317496246,0.703634000000001,0.14285714285714285,-0.23333333333333334,0.09553956740311005,1.2927934999999948,0.4378872423723572,0.627377851595242,-0.09420124314722322,0.8550374703120995,0.9205022700332705,1.0,0.0018873270500985714,4.646018382896574,0.5117469403101138,0.9467018362988483,0.030100357665341346,0.8419509999999999,0.9880816350371198,4.0,0.375,0.0,0.3210380000000015,0.03218901225013718,0.6578984999999999,0.25,-0.23333333333333334,0.05264428747487434,1.1849314999999976,0.44767940673498985,0.1568161870011546,-1.3579122009734799,0.6157305224521414,0.9028076068262555,1.0,0.0009862644481365187,5.855791978028183,0.7835320930077927,0.9712301670785819,0.02457562754052905
ZTF19aapfmki,2.583811999999998,28.91554399998131,1.0,3.121378,31.89156250004453,1.0,23.187158584594727,3.7614340782165527,0.1622205674648285,2.65362548828125,2.2529780864715576,0.8490188717842102,1.1258796085558502,43.97856549066891,1.3570438628945352,5.9464579652330025,0.4442147805067768,0.09827790896935551,0.48297415104571656,0.46027473186202744,116.72874446019173,24.39569569592029,65.89118874655514,105.71544381791635,47.16950871163327,216.22025874650302,292.2257736797503,0.0043253694555902555,3.353412054574317,1.459830706249642,6.139099176849134,4.906316615061522,1.9911788910664932,5.917075256107282e-25,1.7428752022192744,2.831318740814164,3.8053714687740343,1.752882364139268,7.742642641718243,1.5072284954867183,2.3113099496848903,5.732557853490219,0.6804736253796579,4.592807480358452,2.975387340422965,0.5307610720872029,1.084674048539258,7.557287472017293e-28,0.012877479195594788,0.03723636642098427,0.019605590030550957,0.6429495215415955,0.570137619972229,0.5472157001495361,1.291905999999999,0.999348265639097,5.0,0.3,0.0,1.187576000000007,0.048647622454387085,0.5986089999999997,0.2,-0.16666666666666666,0.10426776502879999,1.8411749999999998,0.4442147805067768,0.5141317771208302,-1.0219192643026052,0.8954110431585091,0.8532285258767036,1.0,0.002333590288217217,15.0,0.9263914090028758,0.9703564102919894,0.09337375468312892,1.560689,0.9998520509870478,3.0,0.5,0.0,0.1368269999999967,0.06620356831591775,1.3452544999999994,0.0,-0.16666666666666666,0.08518540451174478,2.5279107499999967,0.48297415104571656,0.0164801540962019,-1.7814531245231866,1.2681235086265008,0.8922964473680112,1.0,0.004292850074999441,4.306669287902108,0.26156221585995865,0.8798747352692434,0.008466856071164142
ZTF19aapfnym,1.789670000000001,442.8771296995619,0.5555555555555556,1.4487049999999968,438.9174075000992,0.37037037037037035,31681.037109375,19.225208282470703,0.0006068364600650966,147.6319122314453,2.0397167205810547,0.013816231861710548,0.38476645890544797,51.66727059962589,0.16866727297357814,130.25705981757324,0.39084012243325705,0.7887993793724348,0.3511215635264724,0.46583270460374465,209.95911392669927,151.50393011816755,196.61126385904444,300.74396603851267,247.84458707739103,691.8315332606375,578.8110944502998,1.1855247905329132,6.0176909970763806,1.2512602018827428,5.920525056317267,1.2742127301867985,6.03380501503867,1.772475790722987e-25,283920.4150892342,208818.08277132394,123010.11369558483,56295.6310590014,18930.199904960635,4191.089093432081,462.1785482723945,3.141226362773491,6.281740142167159,3.138143769525593,6.2770210145189225,3.132989847954459,6.27421187490738,0.03784880513515579,0.07161848992109299,0.10283725708723068,0.656274139881134,0.19423021376132965,0.4046177864074707,0.4046177864074707,0.8948350000000005,0.99999984935972,3.0,0.4444444444444444,0.0,-1.2906699999999987,0.02967660627211866,0.2176000000000009,0.3333333333333333,-0.16666666666666666,0.07659907792847231,0.4715000000000025,0.3908401224332597,-1.2752997166876985,1.1414169736093758,0.5898766995726028,0.922862552620123,1.0,0.0007180839093103525,0.27583322070616606,-0.26818450663142146,0.9796597232315138,0.001237206894457326,0.7243524999999984,0.9951615924551076,6.0,0.3333333333333333,0.038461538461538464,-0.37190499999999815,0.019852414970271355,0.25569799999999887,0.3333333333333333,-0.5666666666666667,0.04665933694181314,0.4423887499999992,0.35112156352647583,-0.3921312858843313,-0.007241288951400193,0.3861031409873302,0.7689864408605556,1.0,0.00026904257774153657,0.8562159049403256,0.5212033057442358,0.9928490019279775,0.0016891330001262592
ZTF19aaphmto,2.8224420000000023,54.96717589999753,1.0,2.236405999999999,60.894340200356964,1.0,205.04104614257812,17.925283432006836,0.08742289990186691,387.8098449707031,10.81230640411377,0.027880432084202766,1.3077755004790081,72.22318893797647,0.9044096238896077,136.18197184883795,0.45486158599483806,0.34946875507172964,0.4390724555717431,0.431260891605636,5.923077623759089,2.4685064545917683,3.4235843817326983,2.8065230566273685,3.71393526228049,1.3245768245392184,0.5314004958568931,4.897037657536397,1.4004222072219576,2.532848818159813,4.916382320584754,0.928064859338873,1.5941895273313094,1.4725403564125553e-28,4.779300184101757,4.065043512296581,1.42342000710329,0.7840018177109486,0.3591437262469968,1.8795426509841142,1.374888957841662,2.7188452752389294,5.185320084909594,4.098449230141601,3.4694746396620686,5.257127908349239,1.0442272150711291,8.582806648804608e-29,0.0014305487275123596,0.025111010298132896,0.01535544078797102,0.4648122489452362,0.38067805767059326,0.35668590664863586,1.4112210000000012,0.9998837426216631,4.0,0.3333333333333333,0.0,1.6713939999999923,0.05569317711124166,0.575524000000005,0.2222222222222222,-0.1,0.12015615843908284,1.6763019999999962,0.4548615859948384,0.5483030527948175,-1.0420001887356403,1.0704152217365388,0.901410571612172,1.0,0.003022122046010112,15.0,0.9567895852536165,0.9850971777220627,0.05439598829797866,1.1182029999999994,0.9996577611312396,5.0,0.3,0.0,1.1194039999999958,0.03991084492884617,0.41933550000000075,0.2,-0.16666666666666666,0.08992625790135061,1.3746179999999981,0.4390724555717473,0.6621560204353806,-0.7187508505317899,0.7559136898437608,0.8686141962352039,1.0,0.0015585923740663898,15.0,1.0873156450028292,0.9890970853122549,0.03684996339364749
ZTF19aaplpaa,0.2096429999999998,4.003750000156288,1.0,1.1989760000000018,36.04496529978496,1.0,,,,631.76025390625,0.6914989948272705,0.001094559207558632,0.00955374713442505,0.2276797270999282,0.19321385184680234,6.343177691293871,,,0.33522015731424526,2.3496096301984353,3.157748197586288,2.128660804817927,0.6548457485175302,0.9574866856575991,2.3681633073926345,3.2838281444094557,3.512770771061677,6.280343950629827,6.250098256795499,3.1897537718478577,3.172829656187314,3.1709606463320124,3.171110517725907,6.310887241768095e-30,2.6112717354158286,2.4888936689880787,3.5193668925814308,3.3989263930582605,2.9988683756364907,4.2340239879437425,2.293032928062089,3.68629668472839,5.142024970941261,4.383908339196378,3.7029581649759926,6.184506312972431,0.17861322913525157,1.1149234127123634e-28,7.548138819402084e-05,0.00024358225346077234,0.0008024457492865622,1.1111759476989391e-06,1.6141777450684458e-05,0.00028975142049603164,,,,,,,,,,,,,,,,,,,,,,,,0.5994880000000009,0.6841348406449012,1.0,0.16666666666666666,0.0,0.43835700000000344,0.027494639297861743,0.3647704999999988,0.0,0.03333333333333333,0.04948880183143278,0.7562634999999993,0.46646656331442327,0.34712138089286504,0.21122964045295678,0.4574482934364156,0.9432617969391649,1.0,0.0007516167511176567,0.21925205897780367,-0.3697127970232718,0.8706968109385214,0.0031648023851306942
ZTF19aapmdwm,,,,0.9976589999999987,35.97407410015148,1.0,,,,545.7733154296875,0.5839527249336243,0.0010699547128751874,,,0.14511570988146275,12.246779550364296,,,0.3671739833670319,3.0355564578232914,,,,,,,,,,,,,,,7.974258655971097,3.366087042017721,1.0923683506126058,2.493902975452955,0.9055726411000045,1.2155939953700705,0.6756199987381929,6.223967582497474,3.685155366932907,3.4589244407194375,3.684820650137752,0.24224347374679311,2.427890999498498,1.1023016382288271e-27,0.0010389962699264288,0.022836972028017044,0.36936140060424805,0.0030135877896100283,0.002321756212040782,0.00013050688721705228,,,,,,,,,,,,,,,,,,,,,,,,0.49882949999999937,0.9995806800436543,1.0,0.16666666666666666,0.0,0.8798060000000021,0.01960909819465025,0.04520249999999848,0.6666666666666666,0.03333333333333333,0.052786455645490886,0.1276382500000004,0.36717398336702517,1.6778437694471997,10.482796091180724,0.35192474675403057,0.6936879835526395,1.0,0.00037384009885450223,15.0,1.3900542170554386,0.9114102044858684,-0.02093575245824214
ZTF19aapnzde,1.4223479999999995,32.90699080005288,1.0,1.7996250000000025,54.92907400010154,1.0,5.193118095397949,0.36745473742485046,0.07075801491737366,84.54923248291016,4.807324409484863,0.05685828626155853,0.21750471673352298,6.414919890392725,0.40401164932955874,46.320196996567184,0.4308178191296712,0.43609741971541105,0.3778780937075581,0.15506054327846372,6.535992628482752,1.2925176022014864,4.548788264091516,2.0281003017197903,1.4434343119516957,1.3028407164241873,3.7802746117404373,3.02070667084141,3.128680038371456,3.44280805483175,5.232603379890292,4.10327313540302,3.1917677052456837,3.705392366238124e-28,5.287019129394199,62.02400921868012,77.45930784689477,43.59492241073403,46.273452205591404,43.576353952807175,17.933022643400804,2.99272143855991,4.648968020622311,0.6644036355325111,3.352874503886758,5.173967685258378,0.7182604065844345,1.668123376914179e-23,0.03150717914104462,0.12163034081459045,0.04327184334397316,0.713632345199585,0.6361783146858215,0.6214771866798401,0.7111739999999998,0.5334527304111893,2.0,0.2857142857142857,0.0,-0.01377400000000506,0.024997112852205038,0.3860089999999978,0.14285714285714285,-0.23333333333333334,0.0378739877019158,0.8191137499999996,0.4308178191296712,0.0819111626711545,-0.7479618419032663,0.47275113331279317,0.9009286051113327,1.0,0.0005811604873182593,0.16394676809634223,-0.406850302101017,0.8580166392984114,0.001046226588050453,0.8998125000000012,0.999949298373466,5.0,0.21428571428571427,0.0,0.5109309999999923,0.028427614363058653,0.26099400000000195,0.35714285714285715,-0.3,0.060789560560931,0.436867000000003,0.3778780937075581,0.7206078527706907,-0.14175084981370878,0.5421778776509251,0.7907288651156594,1.0,0.0007501764947949786,5.3712172398915925,0.7339297190231069,0.9723037375596568,0.027093353200718328
ZTF19aapocyd,2.966739999999998,60.841770799830556,1.0,1.907307000000003,57.8998147999082,1.0,111.43315887451172,28.14111328125,0.2525380551815033,67.23062133789062,4.3567023277282715,0.06480234861373901,1.0352301935272015,28.31888179385143,0.5422178847268437,70.10649115587893,0.4522955038792013,0.19487035226233412,0.4024795867267771,0.10503793387848974,2.2855016902936045,3.1553912378996003,5.1368328556609315,0.3152854340390972,3.3997556689623414,3.63130648387318,3.458889134077065,0.9283566979658788,1.0813019530927086,4.781600917555095,4.648928492537875,5.753968897231104,2.770453906719453,3.6981799236761034e-28,25.75076356489906,23.90739077012751,20.90237143716997,16.15343605705526,11.396104659894986,5.97438569461616,1.570413364963645,3.1134930249613273,6.177243617318227,2.9330040018325327,5.867694972575629,2.3222320990192564,4.908229799624238,0.0001078156884698825,0.009796364232897758,0.033914774656295776,0.01734350435435772,0.5305993556976318,0.43341368436813354,0.4162760078907013,1.483369999999999,0.9953034812388759,4.0,0.5,0.0,-1.0122900000000072,0.052566671940117535,0.8370249999999988,0.0,-0.3,0.10036055373183836,2.0373829999999984,0.4522955038792013,-0.3553309328675721,-1.1690169188578023,1.030085963720819,0.9192017420349217,1.0,0.0026575714891368574,15.0,1.087646120932411,0.9661183909167436,0.03807808390189893,0.9536535000000015,0.9970090616206072,6.0,0.1875,0.0,0.6333589999999987,0.029073187166586495,0.3813475000000004,0.25,-0.23333333333333334,0.06841195648158314,0.663795750000002,0.4024795867267771,0.8161312891297444,0.33933450701850276,0.5404049694019661,0.87889507527912,1.0,0.0008140907192182109,5.524289106461566,0.7176429185917359,0.9742670593926771,0.02679008104467709
ZTF19aapqrsh,0.8634850000000007,51.93754629977775,1.0,1.9109480000000012,60.03097219998017,1.0,201.36253356933594,2.1759674549102783,0.010806217789649963,1015.90283203125,12.572854042053223,0.01237604022026062,0.052128744410998455,24.416236677917542,0.6506202224765987,99.54670437151292,0.4127643121637815,0.7298315142757723,0.420918527821149,0.6956839607217317,2.278176106224083,0.6032138948194115,4.96373445296171,2.407257302021994,4.530025441393773,6.0403050880011815,2.4076277405529964,0.6929001019023859,4.95519517687638,2.1884673652011415,1.8791841282713566,3.082657226449447,1.9946572215969063,5.469435609532348e-29,1.9072227881907318,6.064442677500433,2.376328661676143,1.7664163937158002,2.47815796135469,4.450516996400298,3.3441542811143004,1.669349712772082,5.524895293522256,3.9412640848753813,3.461937271158798,3.4197798962812316,4.959067824869787,2.398137151871876e-28,0.9593974947929382,0.9832506775856018,0.9945653080940247,1.0,1.0,1.0,0.43174250000000036,0.7538322473656385,2.0,0.3333333333333333,0.0,-0.07449899999999587,0.013557741589098707,0.14341199999999787,0.0,-0.1,0.023554781521405686,0.28682399999999575,0.4127643121637815,-0.31930195116179877,0.3630283375120298,0.2699532882317583,0.8555993341619472,0.9588505425473371,8.299799430880759e-05,2.3684926274266433,0.732270612084474,0.969083271969085,0.013462155774977882,0.9554740000000006,0.9988284090175239,4.0,0.375,0.0,0.5090900000000005,0.03675638996269886,0.6569549999999982,0.25,-0.16666666666666666,0.06304881240568568,1.372458500000004,0.4551799359756945,0.2258868225601685,-1.4094323525861219,0.7124579465587781,0.873764429677036,1.0,0.0012631748798347254,11.078205405210939,0.9881058323678572,0.9878722585792283,0.03223119565853801
ZTF19aapreza,0.8785649999999983,23.960185199983243,1.0,2.654557999999998,117.94972220016643,1.0,,,,4699.228515625,25.0986328125,0.005341011099517345,0.06924026937780067,3.876204263164458,1.3748106198581496,159.52430811807866,0.4180962638870637,1.5056544518042245,0.3167944535510287,1.4559249776158916,5.923174999469324,4.529843770332752,2.5690106773423715,0.6611340589957277,1.581695513617374,2.7684205353892244,3.252690530493943,6.2717376478944775,6.205220469499488,5.482302929117417,3.7349522342976584,3.676799561882863,3.8085491660364603,2.524354896707238e-29,4.702541323284973,1.800314804999445,5.246458193609941,2.65589007128043,1.4815537555598075,0.8298929262170314,2.701883000787252,3.5042994853095077,0.0027490074718379276,5.585415708168572,4.212838746586431,3.9245447514478435,3.3587324238527945,4.8254014756288355e-27,0.003787971567362547,0.00926887709647417,0.026468897238373756,0.003644971875473857,0.005035542417317629,0.029440568760037422,,,,,,,,,,,,,,,,,,,,,,,,1.327278999999999,0.9999400806710593,3.0,0.6153846153846154,0.0,-1.7096899999999948,0.04906332185359096,0.2866500000000016,0.46153846153846156,0.2,0.10712308390913211,1.6357619999999997,0.4441410892253483,-0.7420687798004513,-0.6873654557123126,0.97126013109205,0.9507432594484324,1.0,0.0023182760598982315,7.747948011579557,0.8736321741134992,0.9916870921473669,0.02161020150273083
ZTF19aaprvar,2.326126000000002,53.99672449986247,1.0,3.1213499999999996,95.92156250029075,1.0,1075.1280517578125,10.99498176574707,0.01022667158395052,1033.67626953125,24.841373443603516,0.02403206191956997,0.9207173369926192,102.29365660637484,1.9521060153592042,192.0704751245338,0.39984783814220526,0.09404339777036466,0.47127152736373573,0.2182626144833567,1131.3175920284727,2469.191069302406,1717.5284998933546,2455.5680887545313,3988.802634057089,2128.173149838355,416.0324962365325,4.357080437791982,4.805183087883713,2.566778170360693,3.2544859846542344,4.019271211981203,4.8103267819163396,4.779021246333547e-20,6438.982452498384,5246.4665771750215,3573.160596988743,1938.7337904490878,787.525688051897,214.93619162464788,29.96645406928402,3.168970072185934,0.09392735998363833,3.3365693803826497,0.319973603322536,3.5954533628352916,0.5824677862865997,0.0011137823083559636,0.047009631991386414,0.005003766622394323,0.01963246613740921,0.44320034980773926,0.3843669891357422,0.3843669891357422,1.163063000000001,0.9268771905034813,4.0,0.2727272727272727,0.0,0.45307400000000086,0.032876764001743566,0.3584999999999994,0.45454545454545453,-0.03333333333333333,0.07216377062971933,0.7800682499999994,0.39984783814220526,0.32795186357744543,0.02942627256126018,0.6393551558195119,0.8155097056357464,1.0,0.0009775821877066057,5.7014010912885364,0.6152358151781904,0.9811956172496346,0.0409063982949145,1.5606749999999998,0.9999999935779664,9.0,0.47368421052631576,0.0,-1.2422499999999985,0.05727091640181052,0.8784500000000008,0.10526315789473684,-0.23333333333333334,0.11198509465968959,2.2523410000000013,0.4712715273637378,-0.21122980992703133,-1.6090528029474855,1.0916366090593337,0.9059606288103367,1.0,0.003222715935807882,8.783230221804036,0.7022295022213058,0.9917139729160956,0.0423226886840466
ZTF19aaprzcr,2.7340470000000003,50.93812499986234,1.0,2.0645999999999987,28.95608789986727,1.0,78.0289077758789,9.092528343200684,0.11652769148349762,22.734527587890625,5.86911153793335,0.25815850496292114,1.0457866626346275,5.559828410905006,0.702165618284324,6.352984034728776,0.4269927949537966,1.034164419477635,0.45365626642783113,0.5816724159627529,3.035753496313825,4.323263221423889,3.315578916659233,1.1877428597840294,3.246472994469967,5.22454512321445,1.6285626464285399,4.00768250660917,5.504792741065355,0.6357330453884371,2.1927207017280566,1.2965688195769989,0.9418863896736678,2.313991988648301e-28,3.880021405815465,2.1591118414482393,3.0748788062822596,4.745128138134724,1.9087777435790132,4.630098630046637,2.7600235975993996,3.8910012420372113,1.8355509235984124,1.8287744282799103,5.3512492410921375,5.915544604094569,0.902895193059905,7.499999999437062e-11,0.047966137528419495,0.047966137528419495,0.047966137528419495,0.023798329755663872,0.029511936008930206,0.023032227531075478,1.3670235000000002,0.9665565592199816,2.0,0.3333333333333333,0.0,0.7210100000000068,0.05695321266629401,0.9745914999999972,0.0,-0.23333333333333334,0.09457891629022563,2.2789210000000004,0.44256127398560136,0.2805158630941312,-1.1664968156577094,1.0508573102470116,0.9633944460531403,1.0,0.0031844529009053806,0.23520223652286062,-0.5,0.841748686680139,0.006552125688625417,1.0322999999999993,0.9990486682743137,3.0,0.3333333333333333,0.0,0.7255740000000017,0.0464761389940076,0.6181454999999989,0.0,-0.16666666666666666,0.07597390429181136,1.9618350000000007,0.453656266427831,0.3476549851028081,-1.4095288250010896,0.8654641830291129,0.9016695144108543,1.0,0.002118071979869195,1.0208608158016745,0.1011761070837734,0.8754181462357717,-0.05850295081729743
ZTF19aapszzy,2.835419999999999,57.857962999958545,1.0,2.033003000000001,63.8966897995997,1.0,63.50963592529297,19.97935676574707,0.31458780169487,113.26124572753906,9.924644470214844,0.0876261293888092,0.9761509740763683,21.64257592625558,0.5809615678744106,37.77004755514444,0.45613678572046945,0.1790766496135623,0.4433179580241243,0.11266478662083258,2.7206644540513505,3.3173878969900144,3.146209761420902,2.115049855820117,1.3279382641439084,1.4477479548341339,0.809730938396488,4.197329930466368,1.2300950750324473,4.786021363071389,2.62655768001079,5.8459263813066205,2.8294597449140646,2.45072787888661e-28,0.8026586288813793,0.7279579528268644,0.2690207492380151,0.4166795749590145,0.33144071665045943,0.1892350071304291,0.13090826894583427,0.07514978860410049,4.386026912408891,2.79399503879916,1.7026495960662995,6.233144117169454,4.388626623305494,0.0005262130303641327,0.030087128281593323,0.012432171031832695,0.035687100142240524,0.3524368703365326,0.307321161031723,0.29303205013275146,1.4177099999999996,0.9987540854600044,5.0,0.4166666666666667,0.0,0.08867500000000206,0.05366170947140253,1.0109215000000003,0.16666666666666666,-0.5,0.07595425800828383,1.996628249999997,0.4561367857204695,-0.03614009723593014,-1.4756448000212785,1.0389621012144228,0.9303758850586835,1.0,0.002786945771638435,4.149661789654097,0.4019125197282219,0.9586178332607364,0.03637612420940651,1.0165015000000004,0.9999936429174836,6.0,0.35294117647058826,0.0,0.5165009999999981,0.03700989229934913,0.6191519999999997,0.23529411764705882,-0.3,0.06813837121566037,1.4606729999999999,0.4433179580241243,0.31599207680505603,-1.376326019601816,0.6988586779948673,0.8701892424367578,1.0,0.0013222241340964762,3.4982002223785362,0.4709415188786287,0.9660771746745718,0.02273064987999059
